100,-4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
101,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
102,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
103,12,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
104,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
105,8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
106,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
107,12,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
108,8,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
109,20,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
110,12,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
111,32,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
112,-4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
113,-8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
115,4,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
116,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
117,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
118,12,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
119,24,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
120,16,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
121,20,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
122,20,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
123,32,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
124,20,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
125,32,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
126,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
127,52,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
128,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129,-8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130,-8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
131,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
132,-8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
133,-4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
134,-4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
135,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
136,-8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
137,-4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
138,-12,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
139,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
140,-12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
141,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
142,-8,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
143,12,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
144,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
145,-4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
146,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
147,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
148,-4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
149,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
150,8,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
151,20,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
152,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
153,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
154,8,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
155,20,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
156,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
157,12,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
158,12,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
159,32,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
160,-8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
161,-12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
162,-12,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
163,-8,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
164,-4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
165,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
166,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
167,12,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
168,-4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
169,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
170,-8,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
171,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
172,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
173,12,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
174,4,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
175,24,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
176,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
177,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
178,8,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
179,12,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
180,8,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
181,12,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
182,20,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
183,32,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
184,16,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
185,20,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
186,20,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
187,32,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
188,20,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
189,32,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
190,32,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
191,52,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
192,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
193,-4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
194,-4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
195,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
196,-4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
197,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
198,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
199,12,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
200,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
201,8,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
202,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
203,12,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
204,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
205,12,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
206,4,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
207,24,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
208,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
209,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
210,8,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
211,12,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
212,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
213,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
214,12,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
215,24,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
216,16,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
217,20,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
218,20,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
219,32,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
220,12,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
221,24,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
222,24,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
223,44,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
224,-4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
225,-8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
226,-8,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
227,-4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
228,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
229,4,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
230,4,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
231,16,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
232,8,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
233,12,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
234,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
235,16,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
236,12,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
237,24,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
238,16,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
239,36,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
240,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
241,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
242,12,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
243,16,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
244,12,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
245,16,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
246,24,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
247,36,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
248,28,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
249,32,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
250,32,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
251,44,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
252,32,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
253,44,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
254,44,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
255,64,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
256,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
257,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
258,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
259,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
260,-8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
261,-4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
262,-4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
263,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
264,-8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
265,-4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
266,-12,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
267,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
268,-12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
269,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
270,-8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
271,12,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
272,-8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
273,-12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
274,-4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
275,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
276,-12,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
277,-8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
278,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
279,12,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
280,-4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
281,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
282,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
283,12,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
284,-8,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
285,4,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
286,4,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
287,24,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
288,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
289,-4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
290,-4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
291,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
292,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
293,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
294,8,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
295,20,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
296,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
297,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
298,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
299,12,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
300,8,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
301,20,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
302,12,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
303,32,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
304,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
305,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
306,8,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
307,12,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
308,8,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
309,12,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
310,20,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
311,32,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1
312,16,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
313,20,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
314,20,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
315,32,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
316,20,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
317,32,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
318,32,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
319,52,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
320,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
321,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
322,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
323,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
324,-4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
325,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
326,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
327,12,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
328,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
329,8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
330,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
331,12,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
332,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
333,12,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
334,4,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
335,24,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
336,-4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
337,-8,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
338,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
339,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
340,-8,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
341,-4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
342,4,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
343,16,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
344,8,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
345,12,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
346,12,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
347,24,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
348,4,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
349,16,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
350,16,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
351,36,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
352,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
353,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
354,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
355,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
356,8,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
357,12,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
358,12,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
359,24,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
360,16,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
361,20,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
362,12,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
363,24,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
364,20,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
365,32,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
366,24,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
367,44,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
368,8,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
369,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
370,12,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
371,16,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
372,12,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
373,16,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
374,24,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
375,36,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
376,28,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
377,32,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1
378,32,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0
379,44,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1
380,32,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
381,44,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
382,44,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
383,64,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
384,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
385,-4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
386,-4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
387,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
388,-4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
389,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
390,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
391,12,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
392,-4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
393,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
394,-8,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
395,4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
396,-8,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
397,4,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
398,-4,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
399,16,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
400,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
401,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
402,8,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
403,12,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
404,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
405,4,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
406,12,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
407,24,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
